
ReLU weights
0.093898356, -0.042484663, -0.08493983, 0.10971761, -0.06294623, 0.04471332, 0.040333867, -0.10639788, 0.06459154, -0.14638834, -0.03599701, 0.09958024, -0.07430661, -0.05311194, 0.09151283, 0.027556866, 0.09764403, 0.043541238, -0.021885425, -0.033034965, -0.114480704, 0.06603451, 0.09303944, 0.022136763, -0.06381535, -0.0044228286, 0.09665555, -0.05057223, -0.029932551, 0.073763475, -0.07370764, -0.0024899542, 0.113659054, -0.1398209, -0.05089535, -0.04404839, -0.05309905, -0.04562015, 0.028241813, 0.04588276, 0.039833277, -0.06612198, -0.006106138, -0.086137906, -0.057843193, 0.12464875, -0.065216854, -0.07732662, -0.14458302, -0.039425418, 0.08228178, 0.02274993, -0.099320434, -0.12612267, 0.12093228, 0.023799703, 0.1389566, 0.14689273, -0.14043015, 0.018555313, -0.05967374, -0.08598363, -0.022613391, 0.060229644, 0.047894135, 0.011270121, 0.13153657, -0.02378884, -0.05353403, -0.124130934, 0.124237865, 0.035608456, 0.0034688413, 0.10504636, 0.03231822, -0.13268004, -0.068875745, -0.08550314, -0.09930234, 0.09406644, 0.14067271, -0.09912245, 0.11054158, 0.09550825, -0.065793194, -0.14110054, -0.07013752, -0.0700752, 0.04094866, -0.026997164, 0.029460028, -0.02830027, -0.031450026, -0.012841985, -0.017379835, -0.12367247, -0.13476147, 0.004164517, 0.08781618, 0.0312922, -0.006974444, 0.07626179, 0.011934906, 0.10724583, -0.085698254, -0.12565482, 0.07811554, 0.108668685, 0.12594095, -0.02094829, 0.029565126, -0.05420856, -0.102658, 0.037023738, -0.030238919, -0.091170505, 0.080950946, 0.0942913, 0.11615646, -0.034695998, 0.057148367, -0.08545151, 0.05815807, -0.052335598, -0.010371223, -0.032278597, -0.09002066, 0.10485703
-0.074901395, 0.03581312, -0.046099816, 0.0862297, 0.12759146, -0.059338313, 0.021328762, 0.07879439, -0.06710613, -0.07706285, 0.03510507, 0.11079597, 0.1241608, -0.03738464, -0.14398974, 0.16405094, 0.108774565, 0.076749034, 0.04771327, -0.10039764, -0.15008695, -0.07323753, -0.12715347, -0.15423195, -0.14702734, 0.011564567, 0.058402393, -0.13706863, 0.03726282, 0.02430279, -0.13398491, -0.12823114, 0.031871963, 0.07365801, -0.06819155, -0.0651501, -0.038811464, 0.11847151, -0.1405293, 0.17165966, -0.067138955, 0.03950362, -0.0105284, -0.0698935, 0.13069376, -0.13327836, 0.115667015, 0.06905681, 0.09245537, 0.057171408, -0.12710054, -0.043979898, 0.010051968, -0.09278987, 0.061554234, 0.024519503, -0.010606511, -0.09621156, 0.091540515, -0.060298923, -0.023158547, 0.09072705, -0.04312211, 0.11042526, -0.029331893, -0.045858387, -0.054104947, 0.11199775, 0.05452495, -0.117684655, -0.07114189, -0.0150871435, 0.14106688, -0.107764125, 0.03820526, 0.10820436, 0.01887146, -0.13932228, -0.110626, 0.06615746, -0.11540573, 0.08685044, 0.084542826, -0.0701029, 0.063277714, 0.03161642, -0.056195877, 0.08757287, -0.050052904, -0.008448115, 0.042217586, -0.0015321355, -0.11238559, -0.11706599, -0.090581425, -0.0036274493, -0.14890938, 0.09370903, -0.119930595, -0.14877182, 0.047979593, 0.09015967, 0.101853326, -0.11217089, 0.043629978, 0.06498143, -0.10521248, 0.07488314, 0.025956146, 0.112008475, 0.15109333, 0.15605359, -0.07388704, -0.121221855, 0.06745246, -0.046216607, 0.0247777, -0.04707526, -0.0843404, -0.17513621, 0.06415029, 0.031457547, 0.08295377, 0.04032752, 0.17131074, 0.005807962, 0.026588183, -0.1293748
-0.104465015, -0.09574865, 0.23256408, -0.1383958, -0.08537501, 0.08757169, -0.14980994, -0.072036035, 0.18192317, -0.10352008, -0.11788099, 0.03407959, 0.053827163, 0.07522116, -0.06980338, 0.034265976, -0.15085633, -0.045992244, 0.082678095, 0.11067832, -0.07747146, -0.011031629, 0.024076434, -0.14615713, 0.0047905506, 0.056856748, 0.24052055, 0.017609315, -0.0637403, -0.07677221, -0.05406314, 0.23880388, -0.12812686, -0.03254107, 0.10565964, 0.28013402, -0.025917117, -0.22296156, 0.03150381, -0.014740782, -0.11825184, 0.0044885585, 0.014802501, 0.06662491, 0.1053287, 0.054897003, 0.063076906, -0.02179234, 0.078397684, -0.057960015, -0.062352438, -0.02743034, 0.13433567, 0.16068187, -0.08967278, -0.11923212, 0.05358217, 0.07347015, -0.047390293, -0.038037706, -0.069598675, -0.0103468625, 0.054475576, -0.014332739, 0.0543031, -0.08307245, 0.17648353, -0.031208288, 0.2093614, 0.10293991, 0.05103041, 0.023030125, 0.13350001, 0.09316883, -0.13226005, -0.033795346, 0.000140219, 0.12868306, -0.05914095, 0.12163971, -0.076743096, 0.2663033, -0.17985438, -0.036863904, 0.16517092, 0.09938315, -0.046958514, -0.23818733, -0.00056653726, 0.07687769, 0.063224025, 0.22699897, -0.021612236, 0.05781565, 0.019367224, -0.022604298, 0.09539942, 0.09658633, 0.030893885, 0.12586023, -0.13734542, 0.0040498935, 0.14033115, 0.006253265, 0.019893192, -0.04047935, -0.06789556, -0.022349628, -0.06535484, 0.049121592, 0.019375592, 0.13855247, -0.1514739, 0.046510328, 0.09350541, -0.05436748, 0.008949835, -0.010473636, -0.03654513, 0.07587739, -0.074651904, 0.0903259, 0.18178676, -0.029453836, 0.12571712, 0.004730102, 0.29086784, -0.03002945
-0.026767025, 0.097323835, 0.37391686, -0.22437958, -0.021581812, 0.001276559, -0.2322755, -0.08519565, 0.34578928, -0.034871034, 0.055523306, 0.2617753, -0.08848831, -0.23504564, 0.12409322, 0.17380996, -0.18590508, 0.02973077, 0.17321324, 0.20662218, 0.11390345, -0.13002233, -0.17819194, -0.032155387, -0.114250556, 0.030877315, 0.46611676, 0.13527226, 0.0431311, -0.040879596, -0.19976456, 0.3267223, -0.11267618, -0.15962228, 0.08391685, 0.21247746, 0.014528313, -0.36009315, -0.36347204, 0.08522155, -0.19240798, -0.06606489, -0.029586777, 0.24425766, 0.2520216, -0.17982809, -0.11513408, -0.07566035, -0.19220278, -0.024644995, -0.13920435, -0.032251142, 0.17923252, 0.20931794, -0.17047451, -0.06207458, -0.28859904, 0.49360391, 0.16873139, -0.007882391, -0.1432654, 0.027783645, -0.070470676, 0.056574278, 0.32963413, -0.2303448, 0.1527414, -0.020358678, -0.0012620899, 0.24516746, 0.029406903, -0.31349555, 0.20757607, -0.06482392, -0.33757195, 0.24763134, -0.16650566, 0.06345561, -0.015585753, 0.23328555, -0.105778225, 0.5083029, -0.3982147, 0.16702878, 0.27405515, 0.14819668, -0.42601135, -0.3298476, 0.10901422, -0.0939308, -0.21486455, 0.16376951, -0.14579551, 0.009055327, -0.05554061, -0.10633884, -0.21809602, 0.12781562, 0.10456341, -0.08031808, -0.44617152, 0.10317474, -0.006940778, -0.041345663, 0.34328538, 0.09370246, 0.08492192, -0.038585383, 0.03451561, 0.1784589, 0.3173214, 0.11432968, -0.052878916, 0.15045694, 0.006769571, 0.17063363, -0.061415672, -0.026574267, -0.11974358, -0.20671527, -0.06698758, 0.32631883, 0.2863508, 0.08585687, 0.13998686, 0.0674337, 0.31284958, 0.07435381
0.16885838, -0.39513522, 0.2823294, -0.030055912, 0.04604802, 0.00010541436, -0.51835907, -0.2345693, 0.32293218, -0.24358797, 0.016743777, 0.0633256, -0.07363054, -0.34372282, 0.19607179, 0.39668924, -0.3113982, 0.16007277, 0.26525477, 0.079026334, 0.05267059, -0.2654207, -0.35799134, 0.067607544, -0.008845927, 0.15328234, 0.7117167, 0.07665681, -0.118943155, 0.11852632, -0.51732177, 0.71324164, -0.08430774, -0.23412953, 0.18167481, 0.40048873, -0.4524641, -0.28771862, -0.4102911, 0.04021457, 0.07003071, -0.16491628, 0.18489166, 0.075661026, 0.17831819, -0.026677357, -0.227496, -0.15108024, -0.16488367, -0.0029883818, -0.0396605, -0.13168468, 0.36181512, 0.3069372, -0.075767726, -0.18766418, -0.35032907, 0.7206053, 0.17580557, -0.14453784, -0.3578671, 0.07643619, -0.22470507, -0.05638536, 0.6708514, -0.13779707, 0.4857159, -0.17609353, 0.30258676, 0.4408374, -0.04444165, -0.41117963, 0.2198328, -0.23052248, -0.34674236, 0.08540891, -0.31524757, 0.29820856, 0.30016345, 0.23383132, 0.22781569, 0.47524655, -0.26650876, 0.24641696, 0.5171126, 0.052884445, -0.5200912, -0.40468895, 0.21296364, -0.07465896, -0.13378529, 0.3077039, -0.17485473, -0.0073203743, -0.012558299, -0.16339557, -0.14893366, -0.114421755, 0.021611558, -0.23082514, -0.60289925, -0.08278882, -0.07026229, -0.0642745, 0.33155513, 0.21642329, 0.0071511427, 0.11785077, -0.10702212, 0.14092427, 0.06797148, 0.22488484, -0.17308572, -0.044105776, 0.06600867, 0.047993045, -0.08101413, -0.027845489, -0.1535952, -0.25328502, 0.07406969, 0.40965608, 0.2567304, -0.17453033, 0.08906511, 0.06725953, 0.2678485, 0.03687331
0.04585067, -0.49492818, 0.3862657, 0.00044436078, -0.16930416, 0.16466828, -0.44635177, -0.161259, 0.48111868, -0.043114707, 0.053592805, -0.12907542, -0.26851755, -0.43465158, 0.5399708, 0.40951696, -0.39690366, 0.206547, 0.20465244, 0.18054658, 0.073933356, 0.069282025, -0.35351756, 0.09907315, -0.13418427, 0.39502928, 0.71251374, 0.3303756, -0.040479533, -0.10583851, -0.4156006, 0.5949592, -0.082577005, -0.32536376, 0.34279585, 0.45374, -0.44386327, -0.613511, -0.48994476, 0.15253438, -0.28490537, -0.09027831, 0.023803059, -0.11567934, 0.34736153, -0.16242778, -0.18998198, -0.09633455, -0.034335565, -0.027178515, -0.07885633, -0.15518099, 0.3264538, 0.29161745, -0.049768697, -0.21325998, -0.42085853, 0.6874474, 0.06512204, -0.043018486, -0.5277819, 0.14709955, -0.28617, -0.26174778, 0.46208903, -0.17699718, 0.48720762, -0.35106853, 0.46030146, 0.37678504, 0.10953956, -0.2058684, 0.3406153, -0.29782233, -0.4948811, 0.1039541, -0.30807817, 0.20391504, 0.44038683, 0.27414602, 0.33790287, 0.49564725, -0.23364012, 0.61031467, 0.3993734, -0.021946218, -0.50804305, -0.3841042, 0.13572408, -0.06385736, -0.2178157, 0.20277116, -0.12882207, 0.11451493, 0.008894908, 0.19048318, -0.32614917, -0.061519317, -0.11314254, -0.07842594, -0.66807425, -0.075904585, -0.16338082, 0.014487675, 0.17684881, 0.034789972, 0.0016436884, 0.13215394, 0.04824027, 0.36403352, 0.07351035, 0.15961398, -0.18871056, 0.06763935, -0.102454595, 0.10353088, 0.3102485, 0.26252216, -0.17178439, -0.15493688, 0.11054929, 0.13662331, 0.26684687, -0.14252037, 0.12783897, 0.1611571, 0.2502779, 0.120560326
0.18720016, -0.22983041, 0.38639694, -0.033290435, -0.18270954, 0.06574079, -0.45648164, -0.14215577, 0.1695888, -0.36821753, -0.07842694, -0.12212768, -0.25070867, -0.3918545, 0.4144769, 0.04287171, -0.43156523, 0.3305768, 0.30075118, 0.19001801, -0.16294126, -0.23898323, 0.02286759, 0.029999282, -0.22615747, 0.19765371, 0.23267165, 0.29284912, -0.11930064, 0.15410516, -0.19486848, 0.6818195, -0.078761004, -0.2012955, 0.080029964, 0.29219738, -0.19477895, -0.45398903, -0.5066647, -0.07084011, -0.097929396, -0.27032134, 0.2550296, -0.32618195, 0.3117867, -0.29851192, -0.33376375, 0.1299121, 0.06899436, -0.2519845, 0.07439524, -0.23934112, 0.072338045, -0.006773915, 0.21105613, -0.119933344, -0.40360966, 0.4694649, -2.0166197e-05, -0.3137525, -0.27197865, 0.0005279275, -0.35711902, -0.21674815, 0.26524004, -0.35342908, 0.1696899, -0.22413367, 0.19147427, 0.24786456, 0.09627977, -0.6578061, 0.414543, -0.18938527, -0.39076728, 0.11817264, -0.25154135, 0.07923886, 0.1175517, 0.037071012, 0.068346776, 0.19088784, 0.09661292, 0.3109676, 0.38967687, 0.27265817, -0.4042587, -0.01638107, 0.025281528, -0.075105876, -0.28748333, 0.34597424, -0.0333569, 0.12115084, -0.1775504, 0.19272666, -0.3587743, -0.06033012, -0.09002028, -0.1442849, -0.64377224, 0.04544211, -0.18884607, 0.17675322, 0.47091302, 0.17719065, -0.25015226, -0.045722783, 0.059906542, 0.08176949, 0.10937252, -0.021645661, -0.30691168, 0.13302281, -0.36151323, 0.15782322, -0.030267097, -0.063422315, -0.24723126, 0.07024634, 0.21256132, 0.02733861, -0.0038900294, -0.20656353, 0.24256986, 0.021337574, 0.06715486, 0.101175934
0.1634147, -0.19545096, -0.044534173, -0.091488525, -0.37840623, 0.30050173, -0.5626327, -0.4538777, 0.2854186, -0.1301492, -0.22304328, 0.0814191, -0.22370027, -0.31570685, 0.12737799, -0.050809287, -0.099838704, 0.4831857, 0.2449481, -0.020505661, -0.22810215, -0.22183302, 0.080539264, -0.28127927, -0.26420045, 0.24390963, 0.39081708, 0.24630496, -0.36994523, 0.27548373, -0.27765453, 0.5784324, -0.21592715, -0.2975583, 0.15033177, 0.38226768, -0.16931629, -0.35244477, -0.32966995, 0.06928198, 0.15862516, -0.29837158, 0.17020568, -0.07092206, 0.47939533, -0.20450708, -0.20861265, -0.004644296, -0.011756452, -0.25312185, -0.0134417135, -0.05850328, 0.25840214, 0.2116959, -0.0516913, -0.21060494, -0.34577087, 0.5728748, 0.13375844, -0.15871005, -0.2880516, -0.004659709, -0.28428376, -0.14820813, 0.5392841, -0.08874955, 0.12987237, -0.14556062, 0.2442951, 0.38123846, 0.15467007, -0.47880897, 0.21040784, 0.011830299, -0.42160517, -0.019736206, -0.18463612, 0.14331467, 0.30019712, 0.2564538, 0.3403847, 0.36685672, -0.024114478, 0.28204006, 0.34027538, 0.022827946, -0.3803206, -0.2731496, -0.0060408884, -0.118583776, -0.24930267, 0.3596264, -0.14303215, 0.001651767, -0.23905163, 0.37888977, -0.179914, 0.09190952, 0.0039984067, -0.12635756, -0.36549556, -0.12342957, -0.20721895, 0.16478124, 0.47094995, 0.15706028, 0.044608746, -0.059547484, -0.05410885, 0.099630594, 0.14179726, 0.032583505, -0.18603206, 0.25272197, -0.30872056, 0.15223274, 0.13708305, -0.10884233, -0.24237762, 0.11674765, 0.012879815, 0.03630901, -0.029193638, -0.118712835, 0.09193427, -0.010511037, 0.015518407, -0.28855914
-0.014390191, -0.104028024, 0.19700055, 0.11835304, -0.43627077, 0.09377718, -0.41323003, -0.23946355, 0.24567287, -0.044837743, -0.05758447, 0.13967597, -0.11928579, -0.12959313, 0.20086771, 0.1787229, -0.16658212, 0.3925666, 0.4692607, 0.18990505, -0.16338922, 0.09729116, -0.20851885, -0.4213434, -0.26892424, 0.15463649, 0.47323304, -0.011360226, -0.30035788, 0.5063911, -0.14364229, 0.3779563, -0.4277102, -0.25156656, 0.08357494, 0.41305858, -0.1956543, -0.32398444, -0.18062402, 0.2000785, -0.03590452, -0.17447308, 0.17249697, 0.40195855, 0.05471522, -0.17756024, -0.4061398, -0.07620363, -0.22095014, -0.12763561, -0.30231577, -0.41723824, 0.12570041, 0.017486542, -0.19940662, 0.0042125382, -0.10459513, 0.32489255, 0.32879594, -0.31361634, -0.22106914, 0.07104096, -0.1672636, -0.26259723, 0.39216703, -0.1479282, 0.2095159, -0.5276813, 0.25702998, 0.21967821, 0.40035763, -0.40034923, 0.49854603, 0.14518115, -0.16919889, -0.21163936, -0.025759486, 0.110352725, 0.2501344, 0.30451456, 0.05428889, 0.2360977, -0.10803675, 0.31810716, 0.3933763, -0.0790366, -0.22317424, -0.06613142, -0.16606498, -0.2313472, -0.07235802, 0.41267923, -0.1906177, -0.49143445, -0.09977715, 0.3458878, -0.38717762, 0.51291037, -0.2977029, -0.19289787, -0.25945497, -0.24317841, -0.044688795, -0.09620698, 0.35003957, 0.22774057, -0.27165103, -0.11946993, -0.26147413, 0.2568436, 0.3483963, 0.13830124, -0.2263071, 0.21475229, -0.2883009, -0.21181491, 0.22548364, 0.36968747, -0.4131954, -0.10563233, -0.11465716, 0.5421788, 0.21415152, 0.1554307, 0.22929253, -0.21348308, 0.16049106, -0.2825388
-0.15024024, -0.16599932, 0.4440527, 0.22407608, -0.4035203, 0.11308222, -0.4066098, -0.21910757, 0.21905836, -0.08403276, -0.18594313, 0.4890872, -0.16151518, -0.22643277, 0.31492794, 0.23855865, 0.050814748, 0.2295002, 0.3105656, 0.10674836, -0.24029724, 0.099126905, -0.10690312, -0.26493746, -0.23757471, 0.25450987, 0.503292, 0.03758412, -0.29177698, 0.3392126, -0.17421484, 0.2060631, -0.4503075, -0.2123622, 0.1926976, 0.22089037, -0.21696162, -0.26577315, -0.11313091, 0.085048765, 0.17795381, -0.059272468, 0.25072914, 0.4575535, 0.08465895, -0.15543687, -0.291192, -0.10625103, -0.30073592, -0.04385493, -0.15705214, -0.3661337, 0.3923558, 0.05611537, -0.36726272, 0.016055215, -0.066280454, 0.38374484, 0.29044095, -0.08082655, -0.30406642, 0.49803156, -0.2128426, -0.07962142, 0.20554487, -0.45124885, 0.39877498, -0.30576402, 0.38281196, 0.19493002, 0.45513785, -0.33681548, 0.51549697, 0.052442227, -0.44893807, -0.18020011, -0.03594183, 0.3405619, 0.20011537, 0.29720348, 0.33166257, 0.23348866, -0.07793782, 0.16961828, 0.24156173, -0.059141472, -0.19147158, -0.27795368, -0.4267787, -0.010361404, -0.124624915, 0.19760579, -0.11174927, -0.3643014, -0.24823265, 0.16804075, -0.17773652, 0.44081998, -0.2961198, -0.34088248, -0.110464334, -0.14584483, -0.30441988, -0.28890595, 0.26128793, 0.4196785, -0.20782362, -0.045390308, -0.2704354, 0.22630751, 0.27894056, 0.30477896, -0.32912955, 0.43990436, -0.24152221, -0.17472745, 0.33710742, 0.23592329, -0.362355, -0.15360789, -0.34595433, 0.35306424, 0.40892217, -0.013748781, 0.289391, -0.30683285, 0.38958254, -0.25302267
